GEO_ID,STATE,STATEFP,LEA,SDNAME,TYPE,
4676990,SD,46,76990,Webster School District 18-4,Unified,
4677460,SD,46,77460,Wessington Springs School District 36-2,Unified,
4678300,SD,46,78300,Deubrook School District 05-6,Unified,
4678510,SD,46,78510,White Lake School District 01-3,Unified,
4678570,SD,46,78570,White River School District 47-1,Unified,
4679350,SD,46,79350,Willow Lake School District 12-3,Unified,
4679710,SD,46,79710,Winner School District 59-2,Unified,
4680100,SD,46,80100,Wolsey-Wessington School District 02-6,Unified,
4680190,SD,46,80190,Woonsocket School District 55-4,Unified,
4680430,SD,46,80430,Yankton School District 63-3,Unified,
4680437,SD,46,80437,Kadoka School District 35-2,Unified,
4680438,SD,46,80438,Platte-Geddes School District 11-5,Unified,
4680439,SD,46,80439,Irene-Wakonda School District 13-3,Unified,
4680440,SD,46,80440,Highmore-Harrold School District 34-2,Unified,
4680441,SD,46,80441,Mobridge-Pollock School District 62-6,Unified,
4700001,TN,47,00001,Hamblen County School District,Unified,
4700030,TN,47,00030,Alamo Town School District,Elementary,
4700060,TN,47,00060,Alcoa City School District,Unified,
4700078,TN,47,00078,Fort Campbell Schools,Unified,
4700090,TN,47,00090,Anderson County School District,Unified,
4700120,TN,47,00120,Athens City Elementary School District,Elementary,
4700180,TN,47,00180,Bedford County School District,Unified,
4700210,TN,47,00210,Bells City School District,Elementary,
4700240,TN,47,00240,Benton County School District,Unified,
4700270,TN,47,00270,Bledsoe County School District,Unified,
4700300,TN,47,00300,Blount County School District,Unified,
4700330,TN,47,00330,Bradley County School District,Unified,
4700360,TN,47,00360,Bristol City School District,Unified,
4700420,TN,47,00420,Campbell County School District,Unified,
4700450,TN,47,00450,Cannon County School District,Unified,
4700510,TN,47,00510,Carter County School District,Unified,
4700570,TN,47,00570,Cheatham County School District,Unified,
4700600,TN,47,00600,Chester County School District,Unified,
4700630,TN,47,00630,Claiborne County School District,Unified,
4700660,TN,47,00660,Clay County School District,Unified,
4700690,TN,47,00690,Cleveland City School District,Unified,
4700720,TN,47,00720,Clinton City Elementary School District,Elementary,
4700750,TN,47,00750,Cocke County School District,Unified,
4700780,TN,47,00780,Coffee County School District,Unified,
4700850,TN,47,00850,Crockett County School District,Unified,
4700900,TN,47,00900,Cumberland County School District,Unified,
4700930,TN,47,00930,Dayton City Elementary School District,Elementary,
4700960,TN,47,00960,Decatur County School District,Unified,
4700990,TN,47,00990,DeKalb County School District,Unified,
4701020,TN,47,01020,Dickson County School District,Unified,
4701050,TN,47,01050,Dyer County School District,Unified,
4701080,TN,47,01080,Dyersburg City School District,Unified,
4701110,TN,47,01110,Elizabethton City School District,Unified,
4701140,TN,47,01140,Etowah City Elementary School District,Elementary,
4701170,TN,47,01170,Fayette County School District,Unified,
4701200,TN,47,01200,Fayetteville City Elementary School District,Elementary,
4701230,TN,47,01230,Fentress County School District,Unified,
4701260,TN,47,01260,Franklin Special School District,Elementary,
4701290,TN,47,01290,Franklin County School District,Unified,
4701390,TN,47,01390,Bradford Special School District,Unified,
4701400,TN,47,01400,Gibson County School District,Unified,
4701410,TN,47,01410,Giles County School District,Unified,
4701440,TN,47,01440,Grainger County School District,Unified,
4701470,TN,47,01470,Greene County School District,Unified,
4701500,TN,47,01500,Greeneville City School District,Unified,
4701530,TN,47,01530,Grundy County School District,Unified,
4701590,TN,47,01590,Hamilton County School District,Unified,
4701620,TN,47,01620,Hancock County School District,Unified,
4701650,TN,47,01650,Hardeman County School District,Unified,
4701680,TN,47,01680,Hardin County School District,Unified,
4701740,TN,47,01740,Hawkins County School District,Unified,
4701770,TN,47,01770,Haywood County School District,Unified,
4701800,TN,47,01800,Henderson County School District,Unified,
4701830,TN,47,01830,Henry County School District,Unified,
4701860,TN,47,01860,Hickman County School District,Unified,
4701890,TN,47,01890,Hollow Rock-Bruceton Special School District,Unified,
4701920,TN,47,01920,Houston County School District,Unified,
4701950,TN,47,01950,Humboldt City School District,Unified,
4701980,TN,47,01980,Humphreys County School District,Unified,
4702010,TN,47,02010,Huntingdon Special School District,Unified,
4702070,TN,47,02070,Jackson County School District,Unified,
4702100,TN,47,02100,Jefferson County School District,Unified,
4702130,TN,47,02130,Johnson City School District,Unified,
4702160,TN,47,02160,Johnson County School District,Unified,
4702190,TN,47,02190,Kingsport City School District,Unified,
4702220,TN,47,02220,Knox County School District,Unified,
4702280,TN,47,02280,Lake County School District,Unified,
4702310,TN,47,02310,Lauderdale County School District,Unified,
4702340,TN,47,02340,Lawrence County School District,Unified,
4702370,TN,47,02370,Lebanon Special School District,Elementary,
4702400,TN,47,02400,Lenoir City School District,Unified,
4702430,TN,47,02430,Lewis County School District,Unified,
4702460,TN,47,02460,Lexington City Elementary School District,Elementary,
4702490,TN,47,02490,Lincoln County School District,Unified,
4702520,TN,47,02520,Loudon County School District,Unified,
4702550,TN,47,02550,Macon County School District,Unified,
4702580,TN,47,02580,Jackson-Madison Consolidated School District,Unified,
4702610,TN,47,02610,Manchester City School District,Elementary,
4702640,TN,47,02640,Marion County School District,Unified,
4702670,TN,47,02670,Marshall County School District,Unified,
4702700,TN,47,02700,Maryville City School District,Unified,
4702760,TN,47,02760,Maury County School District,Unified,
4702790,TN,47,02790,McKenzie Special School District,Unified,
4702820,TN,47,02820,McMinn County School District,Unified,
4702880,TN,47,02880,McNairy County School District,Unified,
4702910,TN,47,02910,Meigs County School District,Unified,
4702940,TN,47,02940,Memphis City School District,Unified,
4702970,TN,47,02970,Milan City Special School District,Unified,
4703000,TN,47,03000,Monroe County School District,Unified,
4703030,TN,47,03030,Montgomery County School District,Unified,
4703060,TN,47,03060,Moore County School District,Unified,
4703090,TN,47,03090,Morgan County School District,Unified,
4703150,TN,47,03150,Murfreesboro City Elementary School District,Elementary,
4703180,TN,47,03180,Nashville-Davidson County School District,Unified,
4703210,TN,47,03210,Newport City Elementary School District,Elementary,
4703240,TN,47,03240,Oak Ridge City School District,Unified,
4703270,TN,47,03270,Obion County School District,Unified,
4703300,TN,47,03300,Oneida Special School District,Unified,
4703330,TN,47,03330,Overton County School District,Unified,
4703360,TN,47,03360,Paris City Special School District,Elementary,
4703390,TN,47,03390,Perry County School District,Unified,
4703420,TN,47,03420,Pickett County School District,Unified,
4703450,TN,47,03450,Polk County School District,Unified,
4703480,TN,47,03480,Putnam County School District,Unified,
4703510,TN,47,03510,Rhea County School District,Unified,
4703540,TN,47,03540,Richard City Special School District,Unified,
4703590,TN,47,03590,Roane County School District,Unified,
4703600,TN,47,03600,Robertson County School District,Unified,
4703660,TN,47,03660,Rogersville Town Elementary School District,Elementary,
4703690,TN,47,03690,Rutherford County School District,Unified,
4703720,TN,47,03720,Scott County School District,Unified,
4703750,TN,47,03750,Sequatchie County School District,Unified,
4703780,TN,47,03780,Sevier County School District,Unified,
4703810,TN,47,03810,Shelby County School District,Unified,
4703870,TN,47,03870,Smith County School District,Unified,
4703900,TN,47,03900,South Carroll Special School District,Unified,
4703960,TN,47,03960,Stewart County School District,Unified,
4703990,TN,47,03990,Sullivan County School District,Unified,
4704020,TN,47,04020,Sumner County School District,Unified,
4704050,TN,47,04050,Sweetwater City School District,Elementary,
4704080,TN,47,04080,Tipton County School District,Unified,
4704100,TN,47,04100,Trenton Special School District,Unified,
4704170,TN,47,04170,Trousdale County School District,Unified,
4704200,TN,47,04200,Tullahoma City School District,Unified,
4704230,TN,47,04230,Unicoi County School District,Unified,
4704260,TN,47,04260,Union City School District,Unified,
4704290,TN,47,04290,Union County School District,Unified,
4704320,TN,47,04320,Van Buren County School District,Unified,
4704350,TN,47,04350,Warren County School District,Unified,
4704380,TN,47,04380,Washington County School District,Unified,
4704440,TN,47,04440,Wayne County School District,Unified,
4704470,TN,47,04470,Weakley County School District,Unified,
4704490,TN,47,04490,West Carroll Special District,Unified,
4704500,TN,47,04500,White County School District,Unified,
4704530,TN,47,04530,Williamson County School District,Unified,
4704550,TN,47,04550,Wilson County School District,Unified,
4747001,TN,47,47001,Anderson County School District in Clinton,Secondary,
4747029,TN,47,47029,Cocke County School District in Newport,Secondary,
4747031,TN,47,47031,Coffee County School District in Manchester,Secondary,
4747033,TN,47,47033,Crockett County School District in Alamo,Secondary,
4747034,TN,47,47034,Crockett County School District in Bells,Secondary,
4747073,TN,47,47073,Hawkins County School District in Rogersville,Secondary,
4747077,TN,47,47077,Henderson County School District in Lexington,Secondary,
4747079,TN,47,47079,Henry County School District in Paris,Secondary,
4747103,TN,47,47103,Lincoln County School District in Fayetteville,Secondary,
4747107,TN,47,47107,McMinn County School District in Athens,Secondary,
4747108,TN,47,47108,McMinn County School District in Etowah,Secondary,
4747123,TN,47,47123,Monroe County School District in Sweetwater,Secondary,
4747143,TN,47,47143,Rhea County School District in Dayton,Secondary,
4747149,TN,47,47149,Rutherford County School District in Murfreesboro,Secondary,
4747187,TN,47,47187,Williamson County School District in Franklin,Secondary,
4747189,TN,47,47189,Wilson County School District in Lebanon,Secondary,
4800001,TX,48,00001,Crosbyton Consolidated Independent School District,Unified,
4800002,TX,48,00002,Spur Independent School District,Unified,
4800003,TX,48,00003,Rocksprings Independent School District,Unified,
4800005,TX,48,00005,Blackwell Consolidated Independent School District,Unified,
4800006,TX,48,00006,Aspermont Independent School District,Unified,
4800007,TX,48,00007,Panther Creek Consolidated Independent School District,Unified,
4800008,TX,48,00008,Dripping Springs Independent School District,Unified,
4800009,TX,48,00009,Wimberley Independent School District,Unified,
4800010,TX,48,00010,Hays Consolidated Independent School District,Unified,
4800011,TX,48,00011,Alvarado Independent School District,Unified,
4800012,TX,48,00012,Chisum Independent School District,Unified,
4807350,TX,48,07350,College Station Independent School District,Unified,
4807380,TX,48,07380,Abbott Independent School District,Unified,
4807410,TX,48,07410,Abernathy Independent School District,Unified,
4807440,TX,48,07440,Abilene Independent School District,Unified,
4807470,TX,48,07470,Academy Independent School District,Unified,
4807500,TX,48,07500,Adrian Independent School District,Unified,
4807530,TX,48,07530,Agua Dulce Independent School District,Unified,
4807590,TX,48,07590,Alamo Heights Independent School District,Unified,
4807650,TX,48,07650,Alba-Golden Independent School District,Unified,
4807680,TX,48,07680,Albany Independent School District,Unified,
4807710,TX,48,07710,Aldine Independent School District,Unified,
4807780,TX,48,07780,Aledo Independent School District,Unified,
4807800,TX,48,07800,Alice Independent School District,Unified,
4807830,TX,48,07830,Alief Independent School District,Unified,
4807890,TX,48,07890,Allen Independent School District,Unified,
4807950,TX,48,07950,Alpine Independent School District,Unified,
4807980,TX,48,07980,Alto Independent School District,Unified,
4808090,TX,48,08090,Alvin Independent School District,Unified,
4808100,TX,48,08100,Alvord Independent School District,Unified,
4808130,TX,48,08130,Amarillo Independent School District,Unified,
4808160,TX,48,08160,Amherst Independent School District,Unified,
4808190,TX,48,08190,Anahuac Independent School District,Unified,
4808230,TX,48,08230,Anderson-Shiro Consolidated Independent School District,Unified,
4808280,TX,48,08280,Andrews Independent School District,Unified,
4808310,TX,48,08310,Angleton Independent School District,Unified,
4808340,TX,48,08340,Anna Independent School District,Unified,
4808400,TX,48,08400,Anson Independent School District,Unified,
4808430,TX,48,08430,Anthony Independent School District,Unified,
4808460,TX,48,08460,Anton Independent School District,Unified,
4808490,TX,48,08490,Apple Springs Independent School District,Unified,
4808520,TX,48,08520,Aquilla Independent School District,Unified,
4808550,TX,48,08550,Aransas County Independent School District,Unified,
4808580,TX,48,08580,Aransas Pass Independent School District,Unified,
4808610,TX,48,08610,Archer City Independent School District,Unified,
4808670,TX,48,08670,Argyle Independent School District,Unified,
4808700,TX,48,08700,Arlington Independent School District,Unified,
4808730,TX,48,08730,Arp Independent School District,Unified,
4808870,TX,48,08870,Athens Independent School District,Unified,
4808880,TX,48,08880,Atlanta Independent School District,Unified,
4808910,TX,48,08910,Aubrey Independent School District,Unified,
4808940,TX,48,08940,Austin Independent School District,Unified,
4809000,TX,48,09000,Austwell-Tivoli Independent School District,Unified,
4809030,TX,48,09030,Avalon Independent School District,Unified,
4809060,TX,48,09060,Avery Independent School District,Unified,
4809090,TX,48,09090,Avinger Independent School District,Unified,
4809150,TX,48,09150,Axtell Independent School District,Unified,
4809200,TX,48,09200,Azle Independent School District,Unified,
4809280,TX,48,09280,Baird Independent School District,Unified,
4809300,TX,48,09300,Ballinger Independent School District,Unified,
4809330,TX,48,09330,Balmorhea Independent School District,Unified,
4809360,TX,48,09360,Bandera Independent School District,Unified,
4809390,TX,48,09390,Bangs Independent School District,Unified,
4809410,TX,48,09410,Banquete Independent School District,Unified,
4809450,TX,48,09450,Barbers Hill Independent School District,Unified,
4809540,TX,48,09540,Bartlett Independent School District,Unified,
4809570,TX,48,09570,Bastrop Independent School District,Unified,
4809630,TX,48,09630,Bay City Independent School District,Unified,
4809670,TX,48,09670,Beaumont Independent School District,Unified,
4809690,TX,48,09690,Beckville Independent School District,Unified,
4809720,TX,48,09720,Beeville Independent School District,Unified,
4809750,TX,48,09750,Bellevue Independent School District,Unified,
4809780,TX,48,09780,Bells Independent School District,Unified,
4809810,TX,48,09810,Bellville Independent School District,Unified,
4809860,TX,48,09860,Belton Independent School District,Unified,
4809870,TX,48,09870,Ben Bolt-Palito Blanco Independent School District,Unified,
4809980,TX,48,09980,Benjamin Independent School District,Unified,
4810140,TX,48,10140,Big Sandy Independent School District,Unified,
4810170,TX,48,10170,Big Sandy Independent School District,Unified,
4810200,TX,48,10200,Big Spring Independent School District,Unified,
4810230,TX,48,10230,Birdville Independent School District,Unified,
4810260,TX,48,10260,Bishop Consolidated Independent School District,Unified,
4810320,TX,48,10320,Blanco Independent School District,Unified,
4810350,TX,48,10350,Bland Independent School District,Unified,
4810380,TX,48,10380,Blanket Independent School District,Unified,
4810440,TX,48,10440,Bloomburg Independent School District,Unified,
4810470,TX,48,10470,Blooming Grove Independent School District,Unified,
4810500,TX,48,10500,Bloomington Independent School District,Unified,
4810590,TX,48,10590,Blue Ridge Independent School District,Unified,
4810620,TX,48,10620,Bluff Dale Independent School District,Elementary,
4810650,TX,48,10650,Blum Independent School District,Unified,
4810710,TX,48,10710,Boerne Independent School District,Unified,
4810740,TX,48,10740,Boles Independent School District,Unified,
4810780,TX,48,10780,Boling Independent School District,Unified,
4810800,TX,48,10800,Bonham Independent School District,Unified,
4810830,TX,48,10830,Booker Independent School District,Unified,
4810860,TX,48,10860,Borden County Independent School District,Unified,
4810890,TX,48,10890,Borger Independent School District,Unified,
4810910,TX,48,10910,Bosqueville Independent School District,Unified,
4810950,TX,48,10950,Bovina Independent School District,Unified,
4810990,TX,48,10990,Bowie Independent School District,Unified,
4811010,TX,48,11010,Boyd Independent School District,Unified,
4811040,TX,48,11040,Boys Ranch Independent School District,Unified,
4811070,TX,48,11070,Brackett Independent School District,Unified,
4811110,TX,48,11110,Brady Independent School District,Unified,
4811190,TX,48,11190,Brazosport Independent School District,Unified,
4811220,TX,48,11220,Breckenridge Independent School District,Unified,
4811250,TX,48,11250,Bremond Independent School District,Unified,
4811280,TX,48,11280,Brenham Independent School District,Unified,
4811310,TX,48,11310,Bridge City Independent School District,Unified,
4811340,TX,48,11340,Bridgeport Independent School District,Unified,
4811400,TX,48,11400,Fort Elliott Consolidated Independent School District,Unified,
4811430,TX,48,11430,Broaddus Independent School District,Unified,
4811460,TX,48,11460,Brock Independent School District,Unified,
4811490,TX,48,11490,Bronte Independent School District,Unified,
4811520,TX,48,11520,Brookeland Independent School District,Unified,
4811550,TX,48,11550,Brookesmith Independent School District,Unified,
4811580,TX,48,11580,Brooks County Independent School District,Unified,
4811610,TX,48,11610,Brownfield Independent School District,Unified,
4811640,TX,48,11640,Brownsboro Independent School District,Unified,
4811680,TX,48,11680,Brownsville Independent School District,Unified,
4811700,TX,48,11700,Brownwood Independent School District,Unified,
4811730,TX,48,11730,Bruceville-Eddy Independent School District,Unified,
4811790,TX,48,11790,Bryan Independent School District,Unified,
4811820,TX,48,11820,Bryson Independent School District,Unified,
4811850,TX,48,11850,Buckholts Independent School District,Unified,
4811910,TX,48,11910,Buena Vista Independent School District,Unified,
4811990,TX,48,11990,Buffalo Independent School District,Unified,
4812060,TX,48,12060,Bullard Independent School District,Unified,
4812090,TX,48,12090,Buna Independent School District,Unified,
4812120,TX,48,12120,Burkburnett Independent School District,Unified,
4812150,TX,48,12150,Burkeville Independent School District,Unified,
4812180,TX,48,12180,Burleson Independent School District,Unified,
4812220,TX,48,12220,Burnet Consolidated Independent School District,Unified,
4812240,TX,48,12240,Burton Independent School District,Unified,
4812330,TX,48,12330,Byers Independent School District,Unified,
4812360,TX,48,12360,Bynum Independent School District,Unified,
4812390,TX,48,12390,Caddo Mills Independent School District,Unified,
4812420,TX,48,12420,Calallen Independent School District,Unified,
4812460,TX,48,12460,Caldwell Independent School District,Unified,
4812480,TX,48,12480,Calhoun County Independent School District,Unified,
4812510,TX,48,12510,Callisburg Independent School District,Unified,
4812540,TX,48,12540,Calvert Independent School District,Unified,
4812640,TX,48,12640,Cameron Independent School District,Unified,
4812660,TX,48,12660,Campbell Independent School District,Unified,
4812700,TX,48,12700,Canadian Independent School District,Unified,
4812750,TX,48,12750,Canton Independent School District,Unified,
4812780,TX,48,12780,Canutillo Independent School District,Unified,
4812810,TX,48,12810,Canyon Independent School District,Unified,
4812870,TX,48,12870,Carlisle Independent School District,Unified,
4812990,TX,48,12990,Carrizo Springs Consolidated Independent School District,Unified,
4813020,TX,48,13020,Carroll Independent School District,Unified,
4813050,TX,48,13050,Carrollton-Farmers Branch Independent School District,Unified,
4813110,TX,48,13110,Carthage Independent School District,Unified,
4813170,TX,48,13170,Castleberry Independent School District,Unified,
4813200,TX,48,13200,Cayuga Independent School District,Unified,
4813230,TX,48,13230,Cedar Hill Independent School District,Unified,
4813260,TX,48,13260,Celeste Independent School District,Unified,
4813290,TX,48,13290,Celina Independent School District,Unified,
4813320,TX,48,13320,Center Independent School District,Unified,
4813350,TX,48,13350,Center Point Independent School District,Unified,
4813380,TX,48,13380,Centerville Independent School District,Unified,
4813410,TX,48,13410,Centerville Independent School District,Unified,
4813440,TX,48,13440,Central Heights Independent School District,Unified,
4813500,TX,48,13500,Central Independent School District,Unified,
4813530,TX,48,13530,Lumberton Independent School District,Unified,
4813590,TX,48,13590,Channelview Independent School District,Unified,
4813620,TX,48,13620,Channing Independent School District,Unified,
4813650,TX,48,13650,Chapel Hill Independent School District,Unified,
4813680,TX,48,13680,Chapel Hill Independent School District,Unified,
4813710,TX,48,13710,Charlotte Independent School District,Unified,
4813740,TX,48,13740,Cherokee Independent School District,Unified,
4813770,TX,48,13770,Chester Independent School District,Unified,
4813800,TX,48,13800,Chico Independent School District,Unified,
4813860,TX,48,13860,Childress Independent School District,Unified,
4813890,TX,48,13890,Chillicothe Independent School District,Unified,
4813920,TX,48,13920,Chilton Independent School District,Unified,
4813960,TX,48,13960,China Spring Independent School District,Unified,
4813980,TX,48,13980,Chireno Independent School District,Unified,
4814010,TX,48,14010,Christoval Independent School District,Unified,
4814070,TX,48,14070,Cisco Independent School District,Unified,
4814130,TX,48,14130,City View Independent School District,Unified,
4814160,TX,48,14160,Clarendon Independent School District,Unified,
4814190,TX,48,14190,Clarksville Independent School District,Unified,
4814250,TX,48,14250,Claude Independent School District,Unified,
4814280,TX,48,14280,Clear Creek Independent School District,Unified,
4814310,TX,48,14310,Cleburne Independent School District,Unified,
4814370,TX,48,14370,Cleveland Independent School District,Unified,
4814400,TX,48,14400,Clifton Independent School District,Unified,
4814430,TX,48,14430,Clint Independent School District,Unified,
4814450,TX,48,14450,Clyde Consolidated Independent School District,Unified,
4814490,TX,48,14490,Coahoma Independent School District,Unified,
4814520,TX,48,14520,Coldspring-Oakhurst Consolidated Independent School District,Unified,
4814550,TX,48,14550,Coleman Independent School District,Unified,
4814580,TX,48,14580,Collinsville Independent School District,Unified,
4814600,TX,48,14600,Colmesneil Independent School District,Unified,
4814640,TX,48,14640,Colorado Independent School District,Unified,
4814670,TX,48,14670,Columbia-Brazoria Independent School District,Unified,
4814700,TX,48,14700,Columbus Independent School District,Unified,
4814730,TX,48,14730,Comal Independent School District,Unified,
4814760,TX,48,14760,Comanche Independent School District,Unified,
4814790,TX,48,14790,Comfort Independent School District,Unified,
4814820,TX,48,14820,Commerce Independent School District,Unified,
4814850,TX,48,14850,Community Independent School District,Unified,
4814880,TX,48,14880,Como-Pickton Consolidated Independent School District,Unified,
4814920,TX,48,14920,Comstock Independent School District,Unified,
4814970,TX,48,14970,Connally Independent School District,Unified,
4815000,TX,48,15000,Conroe Independent School District,Unified,
4815120,TX,48,15120,Coolidge Independent School District,Unified,
4815150,TX,48,15150,Cooper Independent School District,Unified,
4815180,TX,48,15180,Lubbock-Cooper Independent School District,Unified,
4815210,TX,48,15210,Coppell Independent School District,Unified,
4815240,TX,48,15240,Copperas Cove Independent School District,Unified,
4815270,TX,48,15270,Corpus Christi Independent School District,Unified,
4815300,TX,48,15300,Corrigan-Camden Independent School District,Unified,
4815330,TX,48,15330,Corsicana Independent School District,Unified,
4815360,TX,48,15360,Cotton Center Independent School District,Unified,
4815400,TX,48,15400,Cotulla Independent School District,Unified,
4815420,TX,48,15420,Coupland Independent School District,Unified,
4815480,TX,48,15480,Covington Independent School District,Unified,
4815510,TX,48,15510,Crandall Independent School District,Unified,
4815540,TX,48,15540,Crane Independent School District,Unified,
4815570,TX,48,15570,Cranfills Gap Independent School District,Unified,
4815600,TX,48,15600,Crawford Independent School District,Unified,
4815690,TX,48,15690,Crockett County Consolidated Common School District,Unified,
4815720,TX,48,15720,Crockett Independent School District,Unified,
4815750,TX,48,15750,Crosby Independent School District,Unified,
4815810,TX,48,15810,Cross Plains Independent School District,Unified,
4815840,TX,48,15840,Cross Roads Independent School District,Unified,
4815870,TX,48,15870,Crowell Independent School District,Unified,
4815910,TX,48,15910,Crowley Independent School District,Unified,
4815930,TX,48,15930,Crystal City Independent School District,Unified,
4815960,TX,48,15960,Cuero Independent School District,Unified,
4815990,TX,48,15990,Culberson County-Allamoore Independent School District,Unified,
4816020,TX,48,16020,Cumby Independent School District,Unified,
4816080,TX,48,16080,Cushing Independent School District,Unified,
4816110,TX,48,16110,Cypress-Fairbanks Independent School District,Unified,
4816140,TX,48,16140,D'Hanis Independent School District,Unified,
4816180,TX,48,16180,Daingerfield-Lone Star Independent School District,Unified,
4816200,TX,48,16200,Dalhart Independent School District,Unified,
4816230,TX,48,16230,Dallas Independent School District,Unified,
4816260,TX,48,16260,Damon Independent School District,Unified,
4816290,TX,48,16290,Danbury Independent School District,Unified,
4816320,TX,48,16320,Darrouzett Independent School District,Unified,
4816350,TX,48,16350,Dawson Independent School District,Unified,
4816380,TX,48,16380,Dawson Independent School District,Unified,
4816410,TX,48,16410,Dayton Independent School District,Unified,
4816440,TX,48,16440,DeLeon Independent School District,Unified,
4816500,TX,48,16500,Decatur Independent School District,Unified,
4816530,TX,48,16530,Deer Park Independent School District,Unified,
4816570,TX,48,16570,DeKalb Independent School District,Unified,
4816620,TX,48,16620,Del Valle Independent School District,Unified,
4816650,TX,48,16650,Dell City Independent School District,Unified,
4816710,TX,48,16710,Denison Independent School District,Unified,
4816740,TX,48,16740,Denton Independent School District,Unified,
4816770,TX,48,16770,Denver City Independent School District,Unified,
4816860,TX,48,16860,DeSoto Independent School District,Unified,
4816890,TX,48,16890,Detroit Independent School District,Unified,
4816920,TX,48,16920,Devers Independent School District,Unified,
4816950,TX,48,16950,Devine Independent School District,Unified,
4816980,TX,48,16980,Dew Independent School District,Unified,
4817010,TX,48,17010,Deweyville Independent School District,Unified,
4817040,TX,48,17040,Diboll Independent School District,Unified,
4817070,TX,48,17070,Dickinson Independent School District,Unified,
4817100,TX,48,17100,Dilley Independent School District,Unified,
4817130,TX,48,17130,Dime Box Independent School District,Unified,
4817160,TX,48,17160,Dimmitt Independent School District,Unified,
4817190,TX,48,17190,Divide Independent School District,Unified,
4817280,TX,48,17280,Dodd City Independent School District,Unified,
4817390,TX,48,17390,Donna Independent School District,Unified,
4817400,TX,48,17400,Doss Consolidated Common School District,Unified,
4817460,TX,48,17460,Douglass Independent School District,Unified,
4817550,TX,48,17550,Driscoll Independent School District,Unified,
4817580,TX,48,17580,Dublin Independent School District,Unified,
4817610,TX,48,17610,Dumas Independent School District,Unified,
4817640,TX,48,17640,Duncanville Independent School District,Unified,
4817700,TX,48,17700,Eagle Mountain-Saginaw Independent School District,Unified,
4817730,TX,48,17730,Eagle Pass Independent School District,Unified,
4817760,TX,48,17760,Eanes Independent School District,Unified,
4817790,TX,48,17790,Early Independent School District,Unified,
4817830,TX,48,17830,East Bernard Independent School District,Unified,
4817850,TX,48,17850,East Central Independent School District,Unified,
4817880,TX,48,17880,East Chambers Independent School District,Unified,
4817960,TX,48,17960,Eastland Independent School District,Unified,
4818000,TX,48,18000,Ector County Independent School District,Unified,
4818030,TX,48,18030,Ector Independent School District,Unified,
4818060,TX,48,18060,Edcouch-Elsa Independent School District,Unified,
4818070,TX,48,18070,Eden Consolidated Independent School District,Unified,
4818120,TX,48,18120,Edgewood Independent School District,Unified,
4818150,TX,48,18150,Edgewood Independent School District,Unified,
4818180,TX,48,18180,Edinburg Consolidated Independent School District,Unified,
4818210,TX,48,18210,Edna Independent School District,Unified,
4818280,TX,48,18280,El Campo Independent School District,Unified,
4818300,TX,48,18300,El Paso Independent School District,Unified,
4818330,TX,48,18330,Electra Independent School District,Unified,
4818360,TX,48,18360,Elgin Independent School District,Unified,
4818390,TX,48,18390,Elkhart Independent School District,Unified,
4818480,TX,48,18480,Elysian Fields Independent School District,Unified,
4818540,TX,48,18540,Ennis Independent School District,Unified,
4818600,TX,48,18600,Era Independent School District,Unified,
4818660,TX,48,18660,Etoile Independent School District,Unified,
4818690,TX,48,18690,Eula Independent School District,Unified,
4818720,TX,48,18720,Eustace Independent School District,Unified,
4818750,TX,48,18750,Evadale Independent School District,Unified,
4818780,TX,48,18780,Evant Independent School District,Unified,
4818810,TX,48,18810,Everman Independent School District,Unified,
4818840,TX,48,18840,Excelsior Independent School District,Unified,
4818890,TX,48,18890,Ezzell Independent School District,Unified,
4818900,TX,48,18900,Fabens Independent School District,Unified,
4818940,TX,48,18940,Fairfield Independent School District,Unified,
4819020,TX,48,19020,Falls City Independent School District,Unified,
4819050,TX,48,19050,Fannindel Independent School District,Unified,
4819080,TX,48,19080,Farmersville Independent School District,Unified,
4819110,TX,48,19110,Farwell Independent School District,Unified,
4819140,TX,48,19140,Fayetteville Independent School District,Unified,
4819170,TX,48,19170,Ferris Independent School District,Unified,
4819280,TX,48,19280,Flatonia Independent School District,Unified,
4819320,TX,48,19320,Florence Independent School District,Unified,
4819350,TX,48,19350,Floresville Independent School District,Unified,
4819380,TX,48,19380,Flour Bluff Independent School District,Unified,
4819440,TX,48,19440,Floydada Independent School District,Unified,
4819500,TX,48,19500,Follett Independent School District,Unified,
4819530,TX,48,19530,Forestburg Independent School District,Unified,
4819560,TX,48,19560,Forney Independent School District,Unified,
4819620,TX,48,19620,Forsan Independent School District,Unified,
4819650,TX,48,19650,Fort Bend Independent School District,Unified,
4819700,TX,48,19700,Fort Worth Independent School District,Unified,
4819740,TX,48,19740,Franklin Independent School District,Unified,
4819770,TX,48,19770,Frankston Independent School District,Unified,
4819820,TX,48,19820,Freer Independent School District,Unified,
4819830,TX,48,19830,Frenship Independent School District,Unified,
4819840,TX,48,19840,Fredericksburg Independent School District,Unified,
4819950,TX,48,19950,Friendswood Independent School District,Unified,
4819980,TX,48,19980,Friona Independent School District,Unified,
4820010,TX,48,20010,Frisco Independent School District,Unified,
4820040,TX,48,20040,Frost Independent School District,Unified,
4820070,TX,48,20070,Fruitvale Independent School District,Unified,
4820100,TX,48,20100,Fort Davis Independent School District,Unified,
4820130,TX,48,20130,Fort Hancock Independent School District,Unified,
4820160,TX,48,20160,Fort Sam Houston Independent School District,Unified,
